Date,Close,Change,AVG
07/03/2019 17:26:00,5.35,-0.74,-0.8
08/03/2019 17:26:00,5.31,-0.75,-0.8
11/03/2019 17:26:00,5.4,1.69,1.6
12/03/2019 17:26:00,5.45,0.93,1
13/03/2019 17:26:00,5.41,-0.73,-0.8
14/03/2019 17:26:00,5.47,1.11,1.2
15/03/2019 17:26:00,5.61,2.56,2.6
18/03/2019 17:26:00,5.56,-0.89,-0.8
19/03/2019 17:26:00,5.59,0.54,0.6
20/03/2019 17:26:00,5.48,-1.97,-2
21/03/2019 17:26:00,5.53,0.91,1
22/03/2019 17:26:00,5.23,-5.42,-5.4
25/03/2019 17:26:00,5.13,-1.91,-2
26/03/2019 17:26:00,5.13,0,0
27/03/2019 17:26:00,5.12,-0.19,-0.2
28/03/2019 17:26:00,5.02,-1.95,-2
29/03/2019 17:26:00,5.07,1,1
01/04/2019 17:26:00,5.13,1.18,1.2
02/04/2019 17:26:00,5.18,0.97,1
03/04/2019 17:26:00,5.27,1.74,1.8
04/04/2019 17:26:00,5.26,-0.19,-0.2
05/04/2019 17:26:00,5.25,-0.19,-0.2
08/04/2019 17:26:00,5.25,0,0
09/04/2019 17:26:00,5.22,-0.57,-0.6
10/04/2019 17:26:00,5.19,-0.57,-0.6
11/04/2019 17:26:00,5.16,-0.58,-0.6
12/04/2019 17:26:00,5.18,0.39,0.4
15/04/2019 17:26:00,5,-3.47,-3.4
16/04/2019 17:26:00,5.03,0.6,0.6
17/04/2019 17:26:00,5.11,1.59,1.6
18/04/2019 17:26:00,5.11,0,0
23/04/2019 17:26:00,5.12,0.2,0.2
24/04/2019 17:26:00,5.16,0.78,0.8
25/04/2019 17:26:00,4.7,-8.91,-9
26/04/2019 17:26:00,4.79,1.91,2
29/04/2019 17:26:00,4.75,-0.84,-0.8
30/04/2019 17:26:00,4.66,-1.89,-1.8
02/05/2019 17:26:00,4.6,-1.29,-1.2
03/05/2019 17:26:00,4.6,0,0
06/05/2019 17:26:00,4.53,-1.52,-1.6
07/05/2019 17:26:00,4.48,-1.1,-1.2
08/05/2019 17:26:00,4.45,-0.67,-0.6
09/05/2019 17:26:00,4.37,-1.8,-1.8
10/05/2019 17:26:00,4.35,-0.46,-0.4
13/05/2019 17:26:00,4.26,-2.07,-2
14/05/2019 17:26:00,4.27,0.23,0.2
15/05/2019 17:26:00,4.19,-1.87,-1.8
16/05/2019 17:26:00,4.42,5.49,5.4
17/05/2019 17:26:00,4.43,0.23,0.2
20/05/2019 17:26:00,4.51,1.81,1.8
21/05/2019 17:26:00,4.61,2.22,2.2
22/05/2019 17:26:00,4.55,-1.3,-1.4
23/05/2019 17:26:00,4.44,-2.42,-2.4
24/05/2019 17:26:00,4.55,2.48,2.4
27/05/2019 17:26:00,4.55,0,0
28/05/2019 17:26:00,4.52,-0.66,-0.6
29/05/2019 17:26:00,4.41,-2.43,-2.4
30/05/2019 17:26:00,4.54,2.95,3
31/05/2019 17:26:00,4.49,-1.1,-1.2
03/06/2019 17:26:00,4.41,-1.78,-1.8
04/06/2019 17:26:00,4.47,1.36,1.4
05/06/2019 17:26:00,4.4,-1.57,-1.6
06/06/2019 17:26:00,4.4,0,0
07/06/2019 17:26:00,4.43,0.68,0.6
10/06/2019 17:26:00,4.39,-0.9,-1
11/06/2019 17:26:00,4.54,3.42,3.4
12/06/2019 17:26:00,4.48,-1.32,-1.4
13/06/2019 17:26:00,4.45,-0.67,-0.6
14/06/2019 17:26:00,4.39,-1.35,-1.4
17/06/2019 17:26:00,4.42,0.68,0.6
18/06/2019 17:26:00,4.46,0.9,1
19/06/2019 17:26:00,4.47,0.22,0.2
20/06/2019 17:26:00,4.54,1.57,1.6
21/06/2019 17:26:00,4.52,-0.44,-0.4
24/06/2019 17:26:00,4.4,-2.65,-2.6
25/06/2019 17:26:00,4.37,-0.68,-0.6
26/06/2019 17:26:00,4.4,0.69,0.6
27/06/2019 17:26:00,4.34,-1.36,-1.4
28/06/2019 17:26:00,4.38,0.92,1
01/07/2019 17:26:00,4.4,0.46,0.4
02/07/2019 17:26:00,4.46,1.36,1.4
03/07/2019 17:26:00,4.49,0.67,0.6
04/07/2019 17:26:00,4.5,0.22,0.2
05/07/2019 17:26:00,4.47,-0.67,-0.6
08/07/2019 17:26:00,4.44,-0.67,-0.6
09/07/2019 17:26:00,4.42,-0.45,-0.4
10/07/2019 17:26:00,4.47,1.13,1.2
11/07/2019 17:26:00,4.5,0.67,0.6
12/07/2019 17:26:00,4.5,0,0
15/07/2019 17:26:00,4.5,0,0
16/07/2019 17:26:00,4.61,2.44,2.4
17/07/2019 17:26:00,4.54,-1.52,-1.6
18/07/2019 17:26:00,4.55,0.22,0.2
19/07/2019 17:26:00,4.59,0.88,0.8
22/07/2019 17:26:00,4.59,0,0
23/07/2019 17:26:00,4.61,0.44,0.4
24/07/2019 17:26:00,4.64,0.65,0.6
25/07/2019 17:26:00,5.01,7.97,8
26/07/2019 17:26:00,5.07,1.2,1.2
29/07/2019 17:26:00,5.04,-0.59,-0.6
30/07/2019 17:26:00,4.93,-2.18,-2.2
31/07/2019 17:26:00,4.89,-0.81,-0.8
01/08/2019 17:26:00,4.92,0.61,0.6
02/08/2019 17:26:00,4.79,-2.64,-2.6
05/08/2019 17:26:00,4.74,-1.04,-1
06/08/2019 17:26:00,4.74,0,0
07/08/2019 17:26:00,4.7,-0.84,-0.8
08/08/2019 17:26:00,4.82,2.55,2.6
09/08/2019 17:26:00,4.78,-0.83,-0.8
12/08/2019 17:26:00,4.76,-0.42,-0.4
13/08/2019 17:26:00,4.7,-1.26,-1.2
14/08/2019 17:26:00,4.65,-1.06,-1
16/08/2019 17:26:00,4.64,-0.22,-0.2
19/08/2019 17:26:00,4.7,1.29,1.2
21/08/2019 17:26:00,4.65,-1.06,-1
22/08/2019 17:26:00,4.62,-0.65,-0.6
23/08/2019 17:26:00,4.52,-2.16,-2.2
26/08/2019 17:26:00,4.51,-0.22,-0.2
28/08/2019 17:26:00,4.39,-2.66,-2.6
29/08/2019 17:26:00,4.46,1.59,1.6
30/08/2019 17:26:00,4.51,1.12,1.2
02/09/2019 17:26:00,4.49,-0.44,-0.4
03/09/2019 17:26:00,4.44,-1.11,-1.2
04/09/2019 17:26:00,4.44,0,0
05/09/2019 17:26:00,4.51,1.58,1.6
06/09/2019 17:26:00,4.54,0.67,0.6
09/09/2019 17:26:00,4.57,0.66,0.6
10/09/2019 17:26:00,4.55,-0.44,-0.4
11/09/2019 17:26:00,4.6,1.1,1
12/09/2019 17:26:00,4.68,1.74,1.8
13/09/2019 17:26:00,4.72,0.85,0.8
16/09/2019 17:26:00,4.62,-2.12,-2.2
17/09/2019 17:26:00,4.58,-0.87,-0.8
18/09/2019 17:26:00,4.63,1.09,1
19/09/2019 17:26:00,4.67,0.86,0.8
20/09/2019 17:26:00,4.78,2.36,2.4
23/09/2019 17:26:00,4.71,-1.46,-1.4
24/09/2019 17:26:00,4.65,-1.27,-1.2
25/09/2019 17:26:00,4.56,-1.94,-2
26/09/2019 17:26:00,4.52,-0.88,-0.8
27/09/2019 17:26:00,4.62,2.21,2.2
30/09/2019 17:26:00,4.65,0.65,0.6
01/10/2019 17:26:00,4.48,-3.66,-3.6
02/10/2019 17:26:00,4.39,-2.01,-2
03/10/2019 17:26:00,4.38,-0.23,-0.2
04/10/2019 17:26:00,4.4,0.46,0.4
07/10/2019 17:26:00,4.48,1.82,1.8
08/10/2019 17:26:00,4.5,0.45,0.4
9/10/2019 17:26:00,4.48,-0.44,-0.4
10/10/2019 17:26:00,4.52,0.89,0.8
11/10/2019 17:26:00,4.63,2.43,2.4
14/10/2019 17:26:00,4.56,-1.51,-1.6
15/10/2019 17:26:00,4.59,0.66,0.6
16/10/2019 17:26:00,4.61,0.44,0.4
17/10/2019 17:26:00,4.71,2.17,2.2
18/10/2019 17:26:00,4.72,0.21,0.2
21/10/2019 17:26:00,4.7,-0.42,-0.4
22/10/2019 17:26:00,4.72,0.43,0.4
23/10/2019 17:26:00,4.72,0,0
24/10/2019 17:26:00,3.58,-24.15,-24.2
25/10/2019 17:26:00,3.45,-3.63,-3.6
28/10/2019 17:26:00,3.28,-4.93,-5
29/10/2019 17:26:00,3.2,-2.44,-2.4
30/10/2019 17:26:00,3.25,1.56,1.6
31/10/2019 17:26:00,3.29,1.23,1.2
01/11/2019 17:26:00,3.3,0.3,0.4
04/11/2019 17:26:00,3.26,-1.21,-1.2
05/11/2019 17:26:00,3.24,-0.61,-0.6
06/11/2019 17:26:00,3.28,1.23,1.2
07/11/2019 17:26:00,3.24,-1.22,-1.2
8/11/2019 17:26:00,3.25,0.31,0.4
11/11/2019 17:26:00,3.22,-0.92,-1
12/11/2019 17:26:00,3.21,-0.31,-0.4
13/11/2019 17:26:00,3.18,-0.93,-1
14/11/2019 17:26:00,3.05,-4.09,-4
15/11/2019 17:26:00,3.12,2.3,2.2
18/11/2019 17:26:00,3.14,0.64,0.6
19/11/2019 17:26:00,3.1,-1.27,-1.2
20/11/2019 17:26:00,3.07,-0.97,-1
21/11/2019 17:26:00,3.07,0,0
22/11/2019 17:26:00,3.12,1.63,1.6
25/11/2019 17:26:00,3.18,1.92,2
26/11/2019 17:26:00,3.14,-1.26,-1.2
27/11/2019 17:26:00,3.17,0.96,1
28/11/2019 17:26:00,3.18,0.32,0.4
29/11/2019 17:26:00,3.18,0,0
02/12/2019 17:26:00,3.15,-0.94,-1
03/12/2019 17:26:00,3.15,0,0
04/12/2019 17:26:00,3.2,1.59,1.6
05/12/2019 17:26:00,3.14,-1.88,-1.8
06/12/2019 17:26:00,3.17,0.96,1
9/12/2019 17:26:00,3.12,-1.58,-1.6
10/12/2019 17:26:00,3.12,0,0
11/12/2019 17:26:00,3.14,0.64,0.6
12/12/2019 17:26:00,3.23,2.87,2.8
13/12/2019 17:26:00,3.22,-0.31,-0.4
16/12/2019 17:26:00,3.25,0.93,1
17/12/2019 17:26:00,3.27,0.62,0.6
18/12/2019 17:26:00,3.27,0,0
19/12/2019 17:26:00,3.25,-0.61,-0.6
20/12/2019 17:26:00,3.27,0.62,0.6
23/12/2019 17:26:00,3.29,0.61,0.6
27/12/2019 17:26:00,3.28,-0.3,-0.4
30/12/2019 17:26:00,3.3,0.61,0.6
02/01/2020 17:26:00,3.47,5.15,5.2
03/01/2020 17:26:00,3.45,-0.58,-0.6
06/01/2020 17:26:00,3.54,2.61,2.6
07/01/2020 17:26:00,3.6,1.69,1.6
08/01/2020 17:26:00,3.63,0.83,0.8
09/01/2020 17:26:00,3.63,0,0
10/01/2020 17:26:00,3.66,0.83,0.8
13/01/2020 17:26:00,3.67,0.27,0.2
14/01/2020 17:26:00,3.62,-1.36,-1.4
15/01/2020 17:26:00,3.65,0.83,0.8
16/01/2020 17:26:00,3.79,3.84,3.8
17/01/2020 17:26:00,3.75,-1.06,-1
20/01/2020 17:26:00,3.77,0.53,0.6
21/01/2020 17:26:00,3.71,-1.59,-1.6
22/01/2020 17:26:00,3.71,0,0
23/01/2020 17:26:00,3.66,-1.35,-1.4
24/01/2020 17:26:00,3.67,0.27,0.2
27/01/2020 17:26:00,3.58,-2.45,-2.4
28/01/2020 17:26:00,3.69,3.07,3
29/01/2020 17:26:00,3.61,-2.17,-2.2
30/01/2020 17:26:00,3.55,-1.66,-1.6
31/01/2020 17:26:00,3.52,-0.85,-0.8
03/02/2020 17:26:00,3.6,2.27,2.2
04/02/2020 17:26:00,3.6,0,0
05/02/2020 17:26:00,3.62,0.56,0.6
06/02/2020 17:26:00,3.7,2.21,2.2
07/02/2020 17:26:00,3.96,7.03,7
10/02/2020 17:26:00,3.83,-3.28,-3.2
11/02/2020 17:26:00,4.07,6.27,6.2
12/02/2020 17:26:00,4.08,0.25,0.2
13/02/2020 17:26:00,4.02,-1.47,-1.4
14/02/2020 17:26:00,3.93,-2.24,-2.2
17/02/2020 17:26:00,3.96,0.76,0.8
18/02/2020 17:26:00,3.89,-1.77,-1.8
19/02/2020 17:26:00,3.89,0,0
20/02/2020 17:26:00,3.81,-2.06,-2
21/02/2020 17:26:00,3.79,-0.52,-0.6
24/02/2020 17:26:00,3.69,-2.64,-2.6
25/02/2020 17:26:00,3.63,-1.63,-1.6
26/02/2020 17:26:00,3.67,1.1,1.2
27/02/2020 17:26:00,3.68,0.27,0.2
28/02/2020 17:26:00,3.45,-6.25,-6.2
02/03/2020 17:26:00,3.5,1.45,1.4
03/03/2020 17:26:00,3.41,-2.57,-2.6
04/03/2020 17:26:00,3.39,-0.59,-0.6
05/03/2020 17:26:00,3.34,-1.47,-1.4
06/03/2020 17:26:00,3.18,-4.79,-4.8
09/03/2020 17:26:00,2.97,-6.6,-6.6
10/03/2020 17:26:00,2.86,-3.7,-3.8
11/03/2020 17:26:00,2.83,-1.05,-1
12/03/2020 17:26:00,2.4,-15.19,-15.2
13/03/2020 17:26:00,2.32,-3.33,-3.4
16/03/2020 17:26:00,2.24,-3.45,-3.4
17/03/2020 17:26:00,2.34,4.46,4.4
18/03/2020 17:26:00,2.32,-0.85,-0.8
19/03/2020 17:26:00,2.35,1.29,1.2
20/03/2020 17:26:00,2.54,8.09,8
23/03/2020 17:26:00,2.47,-2.76,-2.8
24/03/2020 17:26:00,2.72,10.12,10.2
25/03/2020 17:26:00,2.82,3.68,3.6
26/03/2020 17:26:00,2.83,0.35,0.4
27/03/2020 17:26:00,2.66,-6.01,-6
30/03/2020 17:26:00,2.74,3.01,3
31/03/2020 17:26:00,2.87,4.74,4.8
01/04/2020 17:26:00,2.78,-3.14,-3.2
02/04/2020 17:26:00,2.76,-0.72,-0.8
03/04/2020 17:26:00,2.75,-0.36,-0.4
06/04/2020 17:26:00,2.91,5.82,5.8
07/04/2020 17:26:00,2.94,1.03,1
08/04/2020 17:26:00,2.98,1.36,1.4
09/04/2020 17:26:00,2.96,-0.67,-0.6
14/04/2020 17:26:00,3.08,4.05,4
15/04/2020 17:26:00,2.93,-4.87,-4.8
16/04/2020 17:26:00,3.18,8.53,8.6
17/04/2020 17:26:00,3.19,0.31,0.4
20/04/2020 17:26:00,3.22,0.94,1
21/04/2020 17:26:00,3.11,-3.42,-3.4
22/04/2020 17:26:00,3.13,0.64,0.6
23/04/2020 17:26:00,3.16,0.96,1
24/04/2020 17:26:00,3.11,-1.58,-1.6
27/04/2020 17:26:00,3.16,1.61,1.6
28/04/2020 17:26:00,3.15,-0.32,-0.4
29/04/2020 17:26:00,3.25,3.17,3.2
30/04/2020 17:26:00,3.31,1.85,1.8
04/05/2020 17:26:00,3.24,-2.11,-2.2
05/05/2020 17:26:00,3.23,-0.31,-0.4
06/05/2020 17:26:00,3.26,0.93,1
07/05/2020 17:26:00,3.3,1.23,1.2
08/05/2020 17:26:00,3.28,-0.61,-0.6
11/05/2020 17:26:00,3.3,0.61,0.6
12/05/2020 17:26:00,3.3,0,0
13/05/2020 17:26:00,3.25,-1.52,-1.6
14/05/2020 17:26:00,3.16,-2.77,-2.8
15/05/2020 17:26:00,3.19,0.95,1
18/05/2020 17:26:00,3.39,6.27,6.2
19/05/2020 17:26:00,3.4,0.29,0.2
20/05/2020 17:26:00,3.48,2.35,2.4
21/05/2020 17:26:00,3.43,-1.44,-1.4
22/05/2020 17:26:00,3.49,1.75,1.8
25/05/2020 17:26:00,3.53,1.15,1.2
26/05/2020 17:26:00,3.54,0.28,0.2
27/05/2020 17:26:00,3.53,-0.28,-0.2
28/05/2020 17:26:00,3.58,1.42,1.4
29/05/2020 17:26:00,3.56,-0.56,-0.6
01/06/2020 17:26:00,3.75,5.34,5.4
02/06/2020 17:26:00,3.84,2.4,2.4
03/06/2020 17:26:00,3.89,1.3,1.4
04/06/2020 17:26:00,3.8,-2.31,-2.4
05/06/2020 17:26:00,3.96,4.21,4.2
08/06/2020 17:26:00,3.97,0.25,0.2
09/06/2020 17:26:00,3.93,-1.01,-1
10/06/2020 17:26:00,3.9,-0.76,-0.8
11/06/2020 17:26:00,3.71,-4.87,-4.8
12/06/2020 17:26:00,3.74,0.81,0.8
15/06/2020 17:26:00,3.73,-0.27,-0.2
16/06/2020 17:26:00,3.84,2.95,3
17/06/2020 17:26:00,3.93,2.34,2.4
18/06/2020 17:26:00,3.92,-0.25,-0.2
19/06/2020 17:26:00,3.89,-0.77,-0.8
