Date,Close,Change,AVG
24/12/2018 13:00:00,146.83,-2.59,-2.6
26/12/2018 16:00:00,157.17,7.04,7
27/12/2018 16:00:00,156.15,-0.65,-0.6
28/12/2018 16:00:00,156.23,0.05,0
31/12/2018 16:00:00,157.74,0.97,1
02/01/2019 16:00:00,157.92,0.11,0.2
03/01/2019 16:00:00,142.19,-9.96,-10
04/01/2019 16:00:00,148.26,4.27,4.2
07/01/2019 16:00:00,147.93,-0.22,-0.2
08/01/2019 16:00:00,150.75,1.91,2
09/01/2019 16:00:00,153.31,1.7,1.6
10/01/2019 16:00:00,153.80,0.32,0.4
11/01/2019 16:00:00,152.29,-0.98,-1
14/01/2019 16:00:00,150.00,-1.5,-1.6
15/01/2019 16:00:00,153.07,2.05,2
16/01/2019 16:00:00,154.94,1.22,1.2
17/01/2019 16:00:00,155.86,0.59,0.6
18/01/2019 16:00:00,156.82,0.62,0.6
22/01/2019 16:00:00,153.30,-2.24,-2.2
23/01/2019 16:00:00,153.92,0.4,0.4
24/01/2019 16:00:00,152.70,-0.79,-0.8
25/01/2019 16:00:00,157.76,3.31,3.4
28/01/2019 16:00:00,156.30,-0.93,-1
29/01/2019 16:00:00,154.68,-1.04,-1
30/01/2019 16:00:00,165.25,6.83,6.8
31/01/2019 16:00:00,166.44,0.72,0.8
01/02/2019 16:00:00,166.52,0.05,0
04/02/2019 16:00:00,171.25,2.84,2.8
05/02/2019 16:00:00,174.18,1.71,1.8
06/02/2019 16:00:00,174.24,0.03,0
07/02/2019 16:00:00,170.94,-1.89,-1.8
08/02/2019 16:00:00,170.41,-0.31,-0.4
11/02/2019 16:00:00,169.43,-0.58,-0.6
12/02/2019 16:00:00,170.89,0.86,0.8
13/02/2019 16:00:00,170.18,-0.42,-0.4
14/02/2019 16:00:00,170.80,0.36,0.4
15/02/2019 16:00:00,170.42,-0.22,-0.2
19/02/2019 16:00:00,170.93,0.3,0.2
20/02/2019 16:00:00,172.03,0.64,0.6
21/02/2019 16:00:00,171.06,-0.56,-0.6
22/02/2019 16:00:00,172.97,1.12,1.2
25/02/2019 16:00:00,174.23,0.73,0.8
26/02/2019 16:00:00,174.33,0.06,0
27/02/2019 16:00:00,174.87,0.31,0.4
28/02/2019 16:00:00,173.15,-0.98,-1
