Date,Close,Change,AVG
09/10/2018 16:00:00,112.26,1.27,1.2
10/10/2018 16:00:00,106.16,-5.43,-5.4
11/10/2018 16:00:00,105.91,-0.24,-0.2
12/10/2018 16:00:00,109.57,3.46,3.4
15/10/2018 16:00:00,107.6,-1.8,-1.8
16/10/2018 16:00:00,111,3.16,3.2
17/10/2018 16:00:00,110.71,-0.26,-0.2
18/10/2018 16:00:00,108.5,-2,-2
19/10/2018 16:00:00,108.66,0.15,0.2
22/10/2018 16:00:00,109.63,0.89,0.8
23/10/2018 16:00:00,108.1,-1.4,-1.4
24/10/2018 16:00:00,102.32,-5.35,-5.4
25/10/2018 16:00:00,108.3,5.84,5.8
26/10/2018 16:00:00,106.96,-1.24,-1.2
29/10/2018 16:00:00,103.85,-2.91,-3
30/10/2018 16:00:00,103.73,-0.12,-0.2
31/10/2018 16:00:00,106.81,2.97,3
01/11/2018 16:00:00,105.92,-0.83,-0.8
02/11/2018 16:00:00,106.16,0.23,0.2
05/11/2018 16:00:00,107.51,1.27,1.2
06/11/2018 16:00:00,107.72,0.2,0.2
07/11/2018 16:00:00,111.96,3.94,4
08/11/2018 16:00:00,111.75,-0.19,-0.2
09/11/2018 16:00:00,109.57,-1.95,-2
12/11/2018 16:00:00,106.87,-2.46,-2.4
13/11/2018 16:00:00,106.94,0.07,0
14/11/2018 16:00:00,104.97,-1.84,-1.8
15/11/2018 16:00:00,107.28,2.2,2.2
16/11/2018 16:00:00,108.29,0.94,1
19/11/2018 16:00:00,104.62,-3.39,-3.4
20/11/2018 16:00:00,101.71,-2.78,-2.8
21/11/2018 16:00:00,103.11,1.38,1.4
23/11/2018 13:00:00,103.07,-0.04,0
26/11/2018 16:00:00,106.47,3.3,3.2
27/11/2018 16:00:00,107.14,0.63,0.6
28/11/2018 16:00:00,111.12,3.71,3.8
29/11/2018 16:00:00,110.19,-0.84,-0.8
30/11/2018 16:00:00,110.89,0.64,0.6
03/12/2018 16:00:00,112.09,1.08,1
04/12/2018 16:00:00,108.52,-3.18,-3.2
06/12/2018 16:00:00,109.19,0.62,0.6
07/12/2018 16:00:00,104.82,-4,-4
10/12/2018 16:00:00,107.59,2.64,2.6
11/12/2018 16:00:00,108.59,0.93,1
12/12/2018 16:00:00,109.08,0.45,0.4
13/12/2018 16:00:00,109.45,0.34,0.4
14/12/2018 16:00:00,106.03,-3.12,-3.2
17/12/2018 16:00:00,102.89,-2.96,-3
18/12/2018 16:00:00,103.97,1.05,1
19/12/2018 16:00:00,103.69,-0.27,-0.2
20/12/2018 16:00:00,101.51,-2.1,-2.2
21/12/2018 16:00:00,98.23,-3.23,-3.2
24/12/2018 13:00:00,94.13,-4.17,-4.2
26/12/2018 16:00:00,100.56,6.83,6.8
27/12/2018 16:00:00,101.18,0.62,0.6
28/12/2018 16:00:00,100.39,-0.78,-0.8
31/12/2018 16:00:00,101.57,1.18,1.2
02/01/2019 16:00:00,101.12,-0.44,-0.4
03/01/2019 16:00:00,97.4,-3.68,-3.6
04/01/2019 16:00:00,101.93,4.65,4.6
07/01/2019 16:00:00,102.06,0.13,0.2
08/01/2019 16:00:00,102.8,0.73,0.8
09/01/2019 16:00:00,104.27,1.43,1.4
10/01/2019 16:00:00,103.6,-0.64,-0.6
11/01/2019 16:00:00,102.8,-0.77,-0.8
14/01/2019 16:00:00,102.05,-0.73,-0.8
15/01/2019 16:00:00,105.01,2.9,3
16/01/2019 16:00:00,105.38,0.35,0.4
17/01/2019 16:00:00,106.12,0.7,0.8
18/01/2019 16:00:00,107.71,1.5,1.4
22/01/2019 16:00:00,105.68,-1.88,-1.8
23/01/2019 16:00:00,106.71,0.97,1
24/01/2019 16:00:00,106.2,-0.48,-0.4
25/01/2019 16:00:00,107.17,0.91,1
28/01/2019 16:00:00,105.08,-1.95,-2
29/01/2019 16:00:00,102.94,-2.04,-2
30/01/2019 16:00:00,106.38,3.34,3.4
31/01/2019 16:00:00,104.43,-1.83,-1.8
01/02/2019 16:00:00,102.78,-1.58,-1.6
04/02/2019 16:00:00,105.74,2.88,2.8
05/02/2019 16:00:00,107.22,1.4,1.4
06/02/2019 16:00:00,106.03,-1.11,-1.2
07/02/2019 16:00:00,105.27,-0.72,-0.8
08/02/2019 16:00:00,105.67,0.38,0.4
11/02/2019 16:00:00,105.25,-0.4,-0.4
12/02/2019 16:00:00,106.89,1.56,1.6
13/02/2019 16:00:00,106.81,-0.07,0
14/02/2019 16:00:00,106.9,0.08,0
15/02/2019 16:00:00,108.22,1.23,1.2
19/02/2019 16:00:00,108.17,-0.05,0
20/02/2019 16:00:00,107.15,-0.94,-1
21/02/2019 16:00:00,109.41,2.11,2.2
22/02/2019 16:00:00,110.97,1.43,1.4
25/02/2019 16:00:00,111.59,0.56,0.6
26/02/2019 16:00:00,112.36,0.69,0.6
27/02/2019 16:00:00,112.17,-0.17,-0.2
28/02/2019 16:00:00,112.03,-0.12,-0.2
01/03/2019 16:00:00,112.53,0.45,0.4
04/03/2019 16:00:00,112.26,-0.24,-0.2
05/03/2019 16:00:00,111.7,-0.5,-0.4
06/03/2019 16:00:00,111.75,0.04,0
07/03/2019 16:00:00,110.39,-1.22,-1.2
08/03/2019 16:00:00,110.51,0.11,0.2
11/03/2019 16:00:00,112.83,2.1,2
12/03/2019 16:00:00,113.62,0.7,0.8
